id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,path,cluster
33235,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Check Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/33235.jpg,0
19126,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,2011.0,Casual,Lotto Men Straight Brown Slippers,/kaggle/input/fashion-product-images-small/myntradataset/images/19126.jpg,0
57280,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men Black & White Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/57280.jpg,0
19217,Men,Accessories,Ties,Ties,Black,Summer,2011.0,Formal,United Colors of Benetton Men Striped Black Tie,/kaggle/input/fashion-product-images-small/myntradataset/images/19217.jpg,0
19501,Men,Accessories,Socks,Socks,Navy Blue,Fall,2010.0,Casual,Puma Men Ftpa Quarters Navy Blue Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/19501.jpg,0
2312,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Nike Mens White Polo T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/2312.jpg,0
30739,Men,Apparel,Topwear,Nehru Jackets,Blue,Summer,2012.0,Ethnic,Fabindia Men Reversible Blue Sleeveless Jacket,/kaggle/input/fashion-product-images-small/myntradataset/images/30739.jpg,0
24708,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Football Sign Collage Red T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/24708.jpg,0
3545,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2015.0,Casual,Skechers Men's Grey Lifestyle Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/3545.jpg,0
3197,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Tantra Men's Re-Incarnation Burgendy T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/3197.jpg,0
5457,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Sports,Nike Men's Perfect Navy Blue Track Pant,/kaggle/input/fashion-product-images-small/myntradataset/images/5457.jpg,0
27908,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers For Her Black Trousers,/kaggle/input/fashion-product-images-small/myntradataset/images/27908.jpg,0
4376,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mickey Men's Textured Silhoutte Heritage Blue T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/4376.jpg,0
41231,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men White Aquil Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/41231.jpg,0
42737,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/42737.jpg,0
55242,Women,Personal Care,Makeup,Foundation and Primer,Skin,Summer,2019.0,Casual,Lakme Perfecting Natural Marble Liquid Foundation,/kaggle/input/fashion-product-images-small/myntradataset/images/55242.jpg,0
44852,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,Puma Men Grey Melange Ferrari T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/44852.jpg,0
1164,Men,Apparel,Topwear,Tshirts,Blue,Winter,2015.0,Sports,Nike Men Blue T20 Indian Cricket Jersey,/kaggle/input/fashion-product-images-small/myntradataset/images/1164.jpg,0
4897,Women,Apparel,Topwear,Tops,Yellow,Summer,2011.0,Casual,Levis Kids Girl's Diane Yellow Kidswear,/kaggle/input/fashion-product-images-small/myntradataset/images/4897.jpg,0
26689,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Puma Men Harz Black Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/26689.jpg,0
45963,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Tokyo Talkies Women Light Pink Printed Top,/kaggle/input/fashion-product-images-small/myntradataset/images/45963.jpg,0
58149,Women,Accessories,Headwear,Caps,Pink,Summer,2012.0,Casual,Puma Women Pink Sparkle Cat Cap,/kaggle/input/fashion-product-images-small/myntradataset/images/58149.jpg,0
42996,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Women White Air Total Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/42996.jpg,0
36484,Men,Footwear,Shoes,Casual Shoes,Grey,Spring,2013.0,Casual,Spinn Men Marley Grey Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/36484.jpg,0
45254,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio EDIFICE ED142 EF-503L-1AVDF,/kaggle/input/fashion-product-images-small/myntradataset/images/45254.jpg,0
34948,Women,Apparel,Topwear,Dupatta,Red,Summer,2012.0,Ethnic,Fabindia Red Hand Printed Chanderi Dupatta,/kaggle/input/fashion-product-images-small/myntradataset/images/34948.jpg,0
15622,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Nike Men AD Breakline OH Black Track Pants,/kaggle/input/fashion-product-images-small/myntradataset/images/15622.jpg,0
22176,Women,Footwear,Sandal,Sports Sandals,Grey,Fall,2012.0,Casual,Timberland Women Grey Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/22176.jpg,0
7922,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Proline Men Green & White Striped Polo T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/7922.jpg,0
58523,Unisex,Accessories,Accessories,Travel Accessory,Yellow,Summer,2015.0,Casual,Wildcraft Unisex Yellow Travel Pouch,/kaggle/input/fashion-product-images-small/myntradataset/images/58523.jpg,0
50215,Women,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Stoln Women Black Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/50215.jpg,0
16332,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Peter England Men Stripes Red Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/16332.jpg,0
59593,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Blue & Purple Collection for Wedding Sari,/kaggle/input/fashion-product-images-small/myntradataset/images/59593.jpg,0
11088,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/11088.jpg,0
29247,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Sports,ADIDAS Men Lakers Yellow Jersey,/kaggle/input/fashion-product-images-small/myntradataset/images/29247.jpg,0
50219,Women,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Stoln Women Black Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/50219.jpg,0
34592,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress,/kaggle/input/fashion-product-images-small/myntradataset/images/34592.jpg,0
32622,Men,Apparel,Topwear,Tshirts,Black,Fall,2012.0,Sports,Nike Men Miler Singlet Black T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/32622.jpg,0
53935,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/53935.jpg,0
24517,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Mother Earth Women Brown Printed Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/24517.jpg,0
43462,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White Night suits,/kaggle/input/fashion-product-images-small/myntradataset/images/43462.jpg,0
42855,Women,Accessories,Bags,Clutches,Beige,Summer,2012.0,Casual,French Connection Women Beige Weave Clutch,/kaggle/input/fashion-product-images-small/myntradataset/images/42855.jpg,0
45500,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Fila Women Black Savari 3/4th Pants,/kaggle/input/fashion-product-images-small/myntradataset/images/45500.jpg,0
26871,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Jealous 21 Women Printed White Top,/kaggle/input/fashion-product-images-small/myntradataset/images/26871.jpg,0
6449,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Lotto Women's Cross Color Beige Black Flip Flop,/kaggle/input/fashion-product-images-small/myntradataset/images/6449.jpg,0
15706,Unisex,Accessories,Socks,Socks,White,Fall,2011.0,Sports,Nike Unisex Pack of 3 White Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/15706.jpg,0
45773,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Lomani Men Deo,/kaggle/input/fashion-product-images-small/myntradataset/images/45773.jpg,0
15954,Men,Accessories,Ties,Ties,Blue,Fall,2011.0,Formal,Turtle Men Stripes Blue Ties,/kaggle/input/fashion-product-images-small/myntradataset/images/15954.jpg,0
28599,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2012.0,Sports,Fila Men Calcio Red Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/28599.jpg,0
54113,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Rocia Women Silver Flats,/kaggle/input/fashion-product-images-small/myntradataset/images/54113.jpg,0
56051,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Colorbar Extra Durable Florida Lip Color 021,/kaggle/input/fashion-product-images-small/myntradataset/images/56051.jpg,0
25706,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mumbai Slang Women Printed Pink Top,/kaggle/input/fashion-product-images-small/myntradataset/images/25706.jpg,0
53374,Women,Accessories,Wallets,Wallets,White,Summer,2012.0,Casual,Puma Women White Wallet,/kaggle/input/fashion-product-images-small/myntradataset/images/53374.jpg,0
36699,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Hugo Boss Men Perfume,/kaggle/input/fashion-product-images-small/myntradataset/images/36699.jpg,0
51559,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/51559.jpg,0
11898,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Formal Black Formal Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/11898.jpg,0
40561,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Men Silver Chronograph Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/40561.jpg,0
22623,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Nike Men Solid Grey T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/22623.jpg,0
50487,Men,Apparel,Innerwear,Trunk,Red,Winter,2016.0,Casual,Chromozome Men Red Trunk Trunks,/kaggle/input/fashion-product-images-small/myntradataset/images/50487.jpg,0
15812,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Facit Men Trophy BKN Blue Briefs,/kaggle/input/fashion-product-images-small/myntradataset/images/15812.jpg,0
36374,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Reid & Taylor Men Black Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/36374.jpg,0
2689,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Inkfruit Women Happy Dolphin Purple T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/2689.jpg,0
43223,Women,Apparel,Bottomwear,Trousers,Black,Fall,2012.0,Formal,United Colors of Benetton Women Black Trouser,/kaggle/input/fashion-product-images-small/myntradataset/images/43223.jpg,0
3893,Girls,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Disney Kids Girl's Green Minnie Top With Pink Bow Kidswear,/kaggle/input/fashion-product-images-small/myntradataset/images/3893.jpg,0
25208,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Lino Perros Women Leatherette Grey Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/25208.jpg,0
59311,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Gliders Men Black Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/59311.jpg,0
7675,Women,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Wrangler Women's Fair Orchid Secret Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/7675.jpg,0
14907,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Women Funky Brown Sunglasses,/kaggle/input/fashion-product-images-small/myntradataset/images/14907.jpg,0
57199,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,Elle Women Red Tunic,/kaggle/input/fashion-product-images-small/myntradataset/images/57199.jpg,0
18017,Women,Accessories,Belts,Belts,Black,Winter,2015.0,Casual,Lino Perros Women Solid Black Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/18017.jpg,0
18464,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,David Beckham Intimately Men Perfumes,/kaggle/input/fashion-product-images-small/myntradataset/images/18464.jpg,0
42517,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Mother Earth Women Green Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/42517.jpg,0
10181,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Women Pliancy Black Watches,/kaggle/input/fashion-product-images-small/myntradataset/images/10181.jpg,0
32036,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Casual,Playboy Men Navy Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/32036.jpg,0
49168,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Spykar Men Navy Blue  Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/49168.jpg,0
8366,Girls,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Doodle Girl's I Love My Bicycle Green Kidswear,/kaggle/input/fashion-product-images-small/myntradataset/images/8366.jpg,0
18555,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,/kaggle/input/fashion-product-images-small/myntradataset/images/18555.jpg,0
5196,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Pink Floyd Men's Dark Side Of The Moon Royal Blue T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/5196.jpg,0
45585,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Arrow Men Brown Formal Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/45585.jpg,0
7292,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,DC Comics Men's Dist Royal Blue T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/7292.jpg,0
46092,Women,Footwear,Shoes,Sports Shoes,Purple,Summer,2012.0,Sports,ADIDAS Women Purple Breeze Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/46092.jpg,0
17098,Women,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Lino Perros Women Flower Black Wallet,/kaggle/input/fashion-product-images-small/myntradataset/images/17098.jpg,0
26686,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Puma Men Pop Art Red Flip Flops,/kaggle/input/fashion-product-images-small/myntradataset/images/26686.jpg,0
6593,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Spykar Women's Sleeveles White Top,/kaggle/input/fashion-product-images-small/myntradataset/images/6593.jpg,0
37422,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Office Black Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/37422.jpg,0
7296,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Free Authority Men's Don't Stop Can't Stop Grey T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/7296.jpg,0
3962,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Black Shimmery Falling Neck Top,/kaggle/input/fashion-product-images-small/myntradataset/images/3962.jpg,0
47340,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Green Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/47340.jpg,0
37566,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Madagascar3 Infant Girls Pink  T-Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/37566.jpg,0
45006,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Maxima Men Attivo Digital Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/45006.jpg,0
55223,Women,Personal Care,Lips,Lip Liner,Maroon,Spring,2017.0,Casual,Lakme Perfect Definition Go Grape Lip Liner 23,/kaggle/input/fashion-product-images-small/myntradataset/images/55223.jpg,0
37932,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Mineral Women Floral Pink Tunic,/kaggle/input/fashion-product-images-small/myntradataset/images/37932.jpg,0
34818,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,ADIDAS Men Snova Seq 4M Wide Grey Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/34818.jpg,0
21941,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Casual Black Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/21941.jpg,0
38847,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Latin Quarters Women White & Blue Printed Dress,/kaggle/input/fashion-product-images-small/myntradataset/images/38847.jpg,0
42046,Women,Accessories,Wallets,Wallets,Black,Summer,2013.0,Casual,Bulchee Women Black Long Envelope Wallet,/kaggle/input/fashion-product-images-small/myntradataset/images/42046.jpg,0
3161,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Citius MSL White Grey Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/3161.jpg,0
18545,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Catwalk Women  Black Casual Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/18545.jpg,0
49664,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,/kaggle/input/fashion-product-images-small/myntradataset/images/49664.jpg,0
21965,Women,Accessories,Bags,Handbags,Navy Blue,Winter,2015.0,Casual,Murcia Women Casual Navy Blue Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/21965.jpg,0
35994,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Flying Machine Women Washed Blue Capris,/kaggle/input/fashion-product-images-small/myntradataset/images/35994.jpg,0
49600,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women White Flats,/kaggle/input/fashion-product-images-small/myntradataset/images/49600.jpg,0
14129,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Washed Blue Jeans,/kaggle/input/fashion-product-images-small/myntradataset/images/14129.jpg,0
34163,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls White Top,/kaggle/input/fashion-product-images-small/myntradataset/images/34163.jpg,0
46939,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,York Women Euforia Perfume,/kaggle/input/fashion-product-images-small/myntradataset/images/46939.jpg,0
9687,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Ess 3s White T-Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/9687.jpg,0
6877,Women,Apparel,Topwear,Jackets,Pink,Summer,2011.0,Casual,Forever New Women Soft Magnolia Pink Jacket,/kaggle/input/fashion-product-images-small/myntradataset/images/6877.jpg,0
